,index,Tijd,Type,Klasse,Waarde,ID,Omschrijving,Status,Prioriteit,Tijd came,Tijd went,Tijd ack,Gebr.ID,DPE,seconden
1256355,1256355,2016-11-28 20:55:41.656,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480366541
1256379,1256379,2016-11-28 20:55:40.262,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480366540
1256380,1256380,2016-11-28 20:55:40.179,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480366540
1257079,1257079,2016-11-28 18:36:39.846,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480358199
1257309,1257309,2016-11-28 18:35:13.145,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480358113
1257338,1257338,2016-11-28 18:35:11.053,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480358111
1257339,1257339,2016-11-28 18:35:10.954,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480358110
1257492,1257492,2016-11-28 18:34:23.754,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480358063
1257626,1257626,2016-11-28 18:33:08.170,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480357988
1257660,1257660,2016-11-28 18:33:05.751,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480357985
1257663,1257663,2016-11-28 18:33:05.551,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480357985
1258314,1258314,2016-11-28 16:16:05.451,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480349765
1258569,1258569,2016-11-28 16:14:33.858,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480349673
1258574,1258574,2016-11-28 16:14:33.858,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480349673
1258582,1258582,2016-11-28 16:14:33.639,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480349673
1258715,1258715,2016-11-28 16:13:58.961,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480349638
1258865,1258865,2016-11-28 16:12:43.490,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480349563
1258890,1258890,2016-11-28 16:12:41.364,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480349561
1258891,1258891,2016-11-28 16:12:41.229,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480349561
1259911,1259911,2016-11-28 14:42:04.651,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480344124
1260142,1260142,2016-11-28 14:40:38.016,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480344038
1260172,1260172,2016-11-28 14:40:35.650,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480344035
1260180,1260180,2016-11-28 14:40:35.515,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480344035
1260337,1260337,2016-11-28 14:39:38.352,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480343978
1260488,1260488,2016-11-28 14:38:22.221,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480343902
1260513,1260513,2016-11-28 14:38:20.955,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480343900
1260514,1260514,2016-11-28 14:38:20.823,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480343900
1261088,1261088,2016-11-28 14:16:40.766,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480342600
1261324,1261324,2016-11-28 14:15:14.041,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480342514
1261352,1261352,2016-11-28 14:15:11.868,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480342511
1261353,1261353,2016-11-28 14:15:11.732,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480342511
1261505,1261505,2016-11-28 14:14:20.365,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480342460
1261648,1261648,2016-11-28 14:13:04.531,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480342384
1261674,1261674,2016-11-28 14:13:02.168,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480342382
1261679,1261679,2016-11-28 14:13:01.947,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,95.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480342381
1262267,1262267,2016-11-28 13:34:52.966,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480340092
1262519,1262519,2016-11-28 13:33:22.477,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480340002
1262547,1262547,2016-11-28 13:33:20.267,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480340000
1262554,1262554,2016-11-28 13:33:20.114,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,85.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480340000
1262823,1262823,2016-11-28 13:30:48.066,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480339848
1262969,1262969,2016-11-28 13:29:32.096,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480339772
1263003,1263003,2016-11-28 13:29:29.670,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480339769
1263004,1263004,2016-11-28 13:29:29.574,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,85.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480339769
1263735,1263735,2016-11-28 11:28:17.254,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480332497
1263974,1263974,2016-11-28 11:26:47.387,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480332407
1264002,1264002,2016-11-28 11:26:45.257,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480332405
1264003,1264003,2016-11-28 11:26:45.097,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480332405
1264209,1264209,2016-11-28 11:25:07.963,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480332307
1264359,1264359,2016-11-28 11:23:52.661,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480332232
1264384,1264384,2016-11-28 11:23:50.466,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480332230
1264385,1264385,2016-11-28 11:23:50.297,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,48.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480332230
1266278,1266278,2016-11-29 20:37:22.061,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480451842
1266518,1266518,2016-11-29 20:35:50.581,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480451750
1266545,1266545,2016-11-29 20:35:48.373,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480451748
1266552,1266552,2016-11-29 20:35:48.216,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,101.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480451748
1266733,1266733,2016-11-29 20:34:31.970,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480451671
1266882,1266882,2016-11-29 20:33:16.419,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480451596
1266903,1266903,2016-11-29 20:33:14.365,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480451594
1266908,1266908,2016-11-29 20:33:14.216,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,101.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480451594
1268084,1268084,2016-11-29 14:16:38.260,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480428998
1268284,1268284,2016-11-29 14:15:11.110,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480428911
1268312,1268312,2016-11-29 14:15:08.968,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480428908
1268313,1268313,2016-11-29 14:15:08.868,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,101.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480428908
1268505,1268505,2016-11-29 14:13:49.768,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480428829
1268647,1268647,2016-11-29 14:12:34.060,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480428754
1268673,1268673,2016-11-29 14:12:31.966,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480428751
1268674,1268674,2016-11-29 14:12:31.793,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,101.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480428751
1270368,1270368,2016-11-29 03:44:21.972,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480391061
1270606,1270606,2016-11-29 03:42:50.968,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480390970
1270629,1270629,2016-11-29 03:42:48.870,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480390968
1270635,1270635,2016-11-29 03:42:48.695,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,96.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480390968
1270670,1270670,2016-11-29 03:42:41.470,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480390961
1270813,1270813,2016-11-29 03:41:26.181,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480390886
1270846,1270846,2016-11-29 03:41:23.766,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480390883
1270847,1270847,2016-11-29 03:41:23.627,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,96.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480390883
1272099,1272099,2016-11-30 17:41:56.065,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480527716
1272337,1272337,2016-11-30 17:40:24.550,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480527624
1272365,1272365,2016-11-30 17:40:22.267,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480527622
1272368,1272368,2016-11-30 17:40:22.171,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,100.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480527622
1272553,1272553,2016-11-30 17:38:51.965,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480527531
1272704,1272704,2016-11-30 17:37:36.153,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480527456
1272733,1272733,2016-11-30 17:37:33.759,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480527453
1272740,1272740,2016-11-30 17:37:33.543,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,100.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480527453
1273305,1273305,2016-11-30 15:37:10.049,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480520230
1273559,1273559,2016-11-30 15:35:34.849,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480520134
1273564,1273564,2016-11-30 15:35:34.849,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480520134
1273574,1273574,2016-11-30 15:35:34.659,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480520134
1273725,1273725,2016-11-30 15:34:35.554,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480520075
1273885,1273885,2016-11-30 15:33:19.468,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480519999
1273906,1273906,2016-11-30 15:33:17.351,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480519997
1273911,1273911,2016-11-30 15:33:17.225,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480519997
1274468,1274468,2016-11-30 14:04:26.445,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480514666
1274709,1274709,2016-11-30 14:02:51.862,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480514571
1274734,1274734,2016-11-30 14:02:49.656,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480514569
1274743,1274743,2016-11-30 14:02:49.468,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480514569
1274892,1274892,2016-11-30 14:02:05.355,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480514525
1275033,1275033,2016-11-30 14:00:49.020,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480514449
1275063,1275063,2016-11-30 14:00:46.746,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480514446
1275064,1275064,2016-11-30 14:00:46.658,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,52.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480514446
1275946,1275946,2016-11-30 09:37:35.365,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480498655
1276139,1276139,2016-11-30 09:36:08.377,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480498568
1276171,1276171,2016-11-30 09:36:06.066,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480498566
1276172,1276172,2016-11-30 09:36:05.986,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,39.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480498565
1276386,1276386,2016-11-30 09:34:23.661,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480498463
1276537,1276537,2016-11-30 09:33:08.099,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480498388
1276558,1276558,2016-11-30 09:33:06.063,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480498386
1276563,1276563,2016-11-30 09:33:05.913,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,39.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480498385
1277254,1277254,2016-11-30 07:22:18.853,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480490538
1277495,1277495,2016-11-30 07:20:46.772,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480490446
1277515,1277515,2016-11-30 07:20:44.647,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480490444
1277525,1277525,2016-11-30 07:20:44.509,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480490444
1277707,1277707,2016-11-30 07:19:32.268,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480490372
1277848,1277848,2016-11-30 07:18:16.419,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480490296
1277869,1277869,2016-11-30 07:18:14.266,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480490294
1277876,1277876,2016-11-30 07:18:14.085,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480490294
1278428,1278428,2016-11-30 07:10:28.464,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480489828
1278588,1278588,2016-11-30 07:09:01.431,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480489741
1278614,1278614,2016-11-30 07:08:59.172,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480489739
1278620,1278620,2016-11-30 07:08:59.010,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480489739
1278793,1278793,2016-11-30 07:07:50.868,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480489670
1278938,1278938,2016-11-30 07:06:35.361,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480489595
1278966,1278966,2016-11-30 07:06:33.067,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1480489593
1278967,1278967,2016-11-30 07:06:32.971,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480489592
1281281,1281281,2016-12-01 11:20:39.160,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480591239
1281533,1281533,2016-12-01 11:19:07.755,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480591147
1281538,1281538,2016-12-01 11:19:07.755,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480591147
1281546,1281546,2016-12-01 11:19:07.570,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,47,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480591147
1281671,1281671,2016-12-01 11:18:29.861,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480591109
1281832,1281832,2016-12-01 11:17:13.417,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480591033
1281852,1281852,2016-12-01 11:17:11.354,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480591031
1281859,1281859,2016-12-01 11:17:11.155,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,47,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480591031
1282506,1282506,2016-12-01 08:27:23.464,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480580843
1282750,1282750,2016-12-01 08:25:50.844,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480580750
1282779,1282779,2016-12-01 08:25:48.654,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480580748
1282780,1282780,2016-12-01 08:25:48.534,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,47,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480580748
1282928,1282928,2016-12-01 08:24:51.458,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480580691
1283087,1283087,2016-12-01 08:23:35.428,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480580615
1283111,1283111,2016-12-01 08:23:33.356,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480580613
1283114,1283114,2016-12-01 08:23:33.156,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,47,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480580613
1283520,1283520,2016-12-01 07:16:17.663,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480576577
1283761,1283761,2016-12-01 07:14:46.448,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480576486
1283782,1283782,2016-12-01 07:14:44.265,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480576484
1283790,1283790,2016-12-01 07:14:44.108,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,47,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1480576484
1283922,1283922,2016-12-01 07:13:59.171,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480576439
1284084,1284084,2016-12-01 07:12:43.291,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480576363
1284108,1284108,2016-12-01 07:12:41.174,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1480576361
1284111,1284111,2016-12-01 07:12:41.037,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,47,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1480576361
1285517,1285517,2016-12-13 22:04:01.355,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481666641
1285748,1285748,2016-12-13 22:02:37.516,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1481666557
1285774,1285774,2016-12-13 22:02:35.445,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481666555
1285777,1285777,2016-12-13 22:02:35.346,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,87,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1481666555
1285932,1285932,2016-12-13 22:01:31.749,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481666491
1286092,1286092,2016-12-13 22:00:16.165,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1481666416
1286118,1286118,2016-12-13 22:00:13.958,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481666413
1286119,1286119,2016-12-13 22:00:13.844,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,87,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1481666413
1287269,1287269,2016-12-13 15:44:16.848,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481643856
1287498,1287498,2016-12-13 15:42:54.099,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1481643774
1287528,1287528,2016-12-13 15:42:51.847,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481643771
1287531,1287531,2016-12-13 15:42:51.713,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,103,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1481643771
1287808,1287808,2016-12-13 15:40:13.449,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481643613
1288418,1288418,2016-12-14 21:54:01.874,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0,DB_A11-Brug-S.Status.BewR,1481752441
