,duur,beweging,time,WR,Wk
382,88,True,2016-02-16 06:47:41.920,1.0,0.36892360448837
384,83,True,2016-02-16 08:09:38.417,83.0,0.21701388061047
386,81,True,2016-02-16 09:18:03.817,46.0,0.043402776122093
388,77,True,2016-02-16 11:26:49.514,100.0,0.80295133590698
390,75,True,2016-02-16 11:51:30.227,124.0,0.45572915673256
392,73,True,2016-02-16 14:45:08.226,117.0,1.6710069179535
394,88,True,2016-02-17 09:49:38.026,121.0,0.88975691795349
396,81,True,2016-02-17 11:14:38.416,98.0,0.82465273141861
398,24,True,2016-02-17 13:29:40.721,254.0,0.86805552244186
399,58,True,2016-02-17 13:30:21.716,254.0,1.0416666269302
401,24,True,2016-02-17 13:35:06.410,101.0,0.78125
405,72,True,2016-02-17 13:40:49.022,129.0,0.95486104488373
407,75,True,2016-02-17 18:32:57.430,184.0,0.34722220897675
409,79,True,2016-02-17 22:05:55.720,122.0,0.45572915673256
411,77,True,2016-02-18 14:11:50.233,322.0,1.3237847089767
413,76,True,2016-02-18 19:04:29.127,170.0,0.88975691795349
415,73,True,2016-02-19 17:09:39.616,317.0,0.80295133590698
417,71,True,2016-02-22 11:04:40.728,287.0,1.0416666269302
419,72,True,2016-02-22 13:38:55.729,317.0,2.734375
421,73,True,2016-02-22 18:33:28.617,202.0,1.0850694179535
423,76,True,2016-02-23 08:22:04.432,221.0,1.4973957538605
425,74,True,2016-02-23 09:49:11.012,190.0,0.43402776122093
427,72,True,2016-02-23 15:34:36.511,308.0,2.387152671814
429,74,True,2016-02-23 19:28:46.732,292.0,0.5859375
431,81,True,2016-02-24 08:42:35.809,191.0,0.28211805224419
433,75,True,2016-02-24 10:55:27.411,247.0,2.4522569179535
435,73,True,2016-02-24 13:04:24.822,278.0,1.6927082538605
437,74,True,2016-02-24 13:46:57.721,50.0,0.86805552244186
439,81,True,2016-02-25 09:30:43.230,211.0,1.410590171814
441,76,True,2016-02-25 12:23:56.118,248.0,1.2803819179535
443,74,True,2016-02-25 14:35:55.113,211.0,2.777777671814
445,74,True,2016-02-25 16:05:24.830,256.0,4.0581593513489
447,79,True,2016-02-26 09:58:36.822,107.0,2.0616319179535
449,76,True,2016-02-26 10:07:23.025,330.0,2.191840171814
451,74,True,2016-02-26 10:15:32.314,237.0,0.82465273141861
453,74,True,2016-02-26 13:33:24.730,159.0,0.06510416418314
455,72,True,2016-02-26 14:43:43.113,137.0,0.45572915673256
457,86,True,2016-02-29 06:05:38.928,2.0,0.88975691795349
459,80,True,2016-02-29 06:45:51.516,12.0,0.80295133590698
461,77,True,2016-02-29 12:28:02.410,27.0,2.4522569179535
463,83,True,2016-03-01 10:37:38.620,120.0,0.86805552244186
465,79,True,2016-03-01 11:19:06.728,27.0,2.1267359256744
467,77,True,2016-03-01 12:01:07.313,162.0,4.3619790077209
469,77,True,2016-03-01 15:09:52.214,257.0,0.32552081346512
471,74,True,2016-03-02 06:56:37.918,225.0,1.3671875
473,75,True,2016-03-02 10:15:24.918,226.0,2.7126734256744
475,74,True,2016-03-02 13:52:33.909,219.0,5.078125
477,73,True,2016-03-02 15:19:23.331,221.0,5.5338540077209
479,72,True,2016-03-02 15:36:34.530,199.0,1.2586804628372
481,73,True,2016-03-02 17:01:11.417,168.0,2.6909720897675
483,78,True,2016-03-03 06:10:12.422,147.0,0.32552081346512
485,76,True,2016-03-03 10:47:49.327,292.0,1.388888835907
488,58,True,2016-03-03 14:05:08.423,257.0,3.5156247615814
489,28,True,2016-03-03 14:06:14.221,257.0,1.9531248807907
491,70,True,2016-03-03 14:10:20.129,351.0,1.6927082538605
493,70,True,2016-03-03 14:29:03.621,345.0,1.6493054628372
495,69,True,2016-03-03 14:44:07.223,287.0,2.2135415077209
497,70,True,2016-03-03 15:02:22.811,320.0,1.8663194179535
499,80,True,2016-03-04 09:27:06.822,50.0,1.0850694179535
501,77,True,2016-03-04 14:21:12.914,325.0,0.26041665673256
503,76,True,2016-03-04 15:24:45.125,256.0,0.62934023141861
505,74,True,2016-03-04 17:36:41.419,226.0,1.3020832538605
508,88,True,2016-03-05 10:19:39.916,44.0,0.086805552244186
510,76,True,2016-03-05 10:23:26.720,329.0,0.17361110448837
512,73,True,2016-03-05 10:28:33.331,70.0,0.71614581346512
514,77,True,2016-03-07 08:50:03.519,270.0,1.5625
516,71,True,2016-03-07 13:59:42.013,212.0,0.45572915673256
