,index,Tijd,Type,Klasse,Waarde,ID,Omschrijving,Status,Prioriteit,Tijd came,Tijd went,Tijd ack,Gebr.ID,DPE,seconden
190553,190553,2016-01-15 20:08:42.095,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452888522
190570,190570,2016-01-15 20:08:39.737,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452888519
190648,190648,2016-01-15 20:04:01.352,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452888241
190718,190718,2016-01-15 20:02:32.152,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452888152
190731,190731,2016-01-15 20:02:31.057,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452888151
190744,190744,2016-01-15 20:02:28.989,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452888148
191611,191611,2016-01-15 18:25:09.469,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452882309
191658,191658,2016-01-15 18:23:28.965,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452882208
191668,191668,2016-01-15 18:23:28.143,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452882208
191685,191685,2016-01-15 18:23:25.704,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452882205
191727,191727,2016-01-15 18:22:06.166,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452882126
191803,191803,2016-01-15 18:20:36.974,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452882036
191809,191809,2016-01-15 18:20:35.864,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452882035
191822,191822,2016-01-15 18:20:33.834,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,80.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452882033
194367,194367,2016-01-15 04:51:58.568,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452833518
194432,194432,2016-01-15 04:50:18.067,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452833418
194438,194438,2016-01-15 04:50:17.003,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452833417
194455,194455,2016-01-15 04:50:14.874,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452833414
194498,194498,2016-01-15 04:48:29.065,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452833309
194573,194573,2016-01-15 04:47:01.369,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452833221
194579,194579,2016-01-15 04:47:00.566,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452833220
194595,194595,2016-01-15 04:46:58.143,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452833218
195487,195487,2016-01-15 01:30:38.660,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452821438
195546,195546,2016-01-15 01:28:58.260,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452821338
195551,195551,2016-01-15 01:28:57.434,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452821337
195568,195568,2016-01-15 01:28:55.088,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452821335
195620,195620,2016-01-15 01:27:40.770,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452821260
195686,195686,2016-01-15 01:26:12.873,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452821172
195697,195697,2016-01-15 01:26:11.984,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452821171
195710,195710,2016-01-15 01:26:09.715,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,38.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452821169
198144,198144,2016-01-16 11:19:06.674,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452943146
198208,198208,2016-01-16 11:17:25.863,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452943045
198214,198214,2016-01-16 11:17:25.078,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452943045
198231,198231,2016-01-16 11:17:22.673,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452943042
198533,198533,2016-01-16 11:16:45.477,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452943005
198601,198601,2016-01-16 11:15:17.750,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452942917
198606,198606,2016-01-16 11:15:16.955,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452942916
198622,198622,2016-01-16 11:15:14.578,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452942914
199199,199199,2016-01-16 10:53:30.449,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452941610
199256,199256,2016-01-16 10:51:48.475,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452941508
199262,199262,2016-01-16 10:51:47.672,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452941507
199279,199279,2016-01-16 10:51:45.236,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1452941505
199356,199356,2016-01-16 10:50:29.068,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452941429
199429,199429,2016-01-16 10:48:59.778,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1452941339
199434,199434,2016-01-16 10:48:58.901,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452941338
199450,199450,2016-01-16 10:48:56.678,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,8.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1452941336
202520,202520,2016-01-17 16:50:36.646,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453049436
202576,202576,2016-01-17 16:48:55.748,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453049335
202586,202586,2016-01-17 16:48:55.131,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453049335
202604,202604,2016-01-17 16:48:52.578,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453049332
202711,202711,2016-01-17 16:48:03.755,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453049283
202775,202775,2016-01-17 16:46:34.452,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453049194
202786,202786,2016-01-17 16:46:33.698,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453049193
202804,202804,2016-01-17 16:46:31.261,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,82.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453049191
203898,203898,2016-01-17 12:57:16.870,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453035436
203959,203959,2016-01-17 12:55:35.874,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453035335
203964,203964,2016-01-17 12:55:34.825,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453035334
203981,203981,2016-01-17 12:55:32.738,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,58.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453035332
204101,204101,2016-01-17 12:53:49.371,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453035229
204169,204169,2016-01-17 12:52:20.775,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453035140
204174,204174,2016-01-17 12:52:20.071,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453035140
204187,204187,2016-01-17 12:52:17.635,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,58.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453035137
210545,210545,2016-01-19 14:56:35.266,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453215395
210607,210607,2016-01-19 14:54:54.177,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453215294
210613,210613,2016-01-19 14:54:53.101,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453215293
210632,210632,2016-01-19 14:54:50.937,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,84.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453215290
210743,210743,2016-01-19 14:52:45.376,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453215165
210807,210807,2016-01-19 14:51:16.170,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453215076
210823,210823,2016-01-19 14:51:13.167,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453215073
210834,210834,2016-01-19 14:51:12.968,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,84.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453215072
213376,213376,2016-01-19 02:11:51.854,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453169511
213437,213437,2016-01-19 02:10:11.256,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453169411
213447,213447,2016-01-19 02:10:10.380,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453169410
213464,213464,2016-01-19 02:10:08.057,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453169408
213572,213572,2016-01-19 02:08:44.257,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453169324
213641,213641,2016-01-19 02:07:15.048,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453169235
213652,213652,2016-01-19 02:07:14.281,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453169234
213668,213668,2016-01-19 02:07:11.803,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453169231
214540,214540,2016-01-19 00:09:09.964,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453162149
214596,214596,2016-01-19 00:07:28.764,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453162048
214606,214606,2016-01-19 00:07:28.093,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453162048
214623,214623,2016-01-19 00:07:25.571,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453162045
214738,214738,2016-01-19 00:04:50.156,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453161890
214805,214805,2016-01-19 00:03:20.958,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453161800
214818,214818,2016-01-19 00:03:20.039,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453161800
214834,214834,2016-01-19 00:03:17.758,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453161797
218630,218630,2016-01-20 02:12:41.565,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453255961
218688,218688,2016-01-20 02:11:00.760,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453255860
218696,218696,2016-01-20 02:10:57.755,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453255857
218714,218714,2016-01-20 02:10:57.563,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453255857
218827,218827,2016-01-20 02:09:00.262,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453255740
218892,218892,2016-01-20 02:07:30.956,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453255650
218903,218903,2016-01-20 02:07:30.203,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453255650
218919,218919,2016-01-20 02:07:27.788,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,72.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453255647
221740,221740,2016-01-21 10:27:41.559,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453372061
221804,221804,2016-01-21 10:26:00.565,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453371960
221810,221810,2016-01-21 10:25:59.510,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453371959
221827,221827,2016-01-21 10:25:57.396,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,69.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453371957
221949,221949,2016-01-21 10:24:22.770,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453371862
222021,222021,2016-01-21 10:22:53.569,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453371773
222027,222027,2016-01-21 10:22:52.477,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453371772
222040,222040,2016-01-21 10:22:50.376,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,69.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453371770
224152,224152,2016-01-21 02:46:13.869,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453344373
224216,224216,2016-01-21 02:44:33.068,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453344273
224223,224223,2016-01-21 02:44:32.141,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453344272
224240,224240,2016-01-21 02:44:29.869,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453344269
224370,224370,2016-01-21 02:40:08.958,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453344008
224434,224434,2016-01-21 02:38:39.754,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453343919
224445,224445,2016-01-21 02:38:38.666,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453343918
224459,224459,2016-01-21 02:38:36.568,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453343916
225198,225198,2016-01-21 00:39:59.855,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453336799
225262,225262,2016-01-21 00:38:19.150,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453336699
225272,225272,2016-01-21 00:38:18.334,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453336698
225290,225290,2016-01-21 00:38:15.970,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453336695
225411,225411,2016-01-21 00:34:50.262,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453336490
225558,225558,2016-01-21 00:33:20.950,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453336400
225564,225564,2016-01-21 00:33:20.122,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453336400
225582,225582,2016-01-21 00:33:17.668,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453336397
227722,227722,2016-01-22 15:25:34.670,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453476334
227788,227788,2016-01-22 15:23:53.149,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453476233
227798,227798,2016-01-22 15:23:52.268,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453476232
227815,227815,2016-01-22 15:23:50.027,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,53.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453476230
227932,227932,2016-01-22 15:22:07.249,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453476127
227994,227994,2016-01-22 15:20:38.358,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453476038
228005,228005,2016-01-22 15:20:37.595,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453476037
228018,228018,2016-01-22 15:20:35.102,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,53.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453476035
230169,230169,2016-01-22 05:23:17.071,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453440197
230231,230231,2016-01-22 05:21:36.070,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453440096
230237,230237,2016-01-22 05:21:35.113,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453440095
230254,230254,2016-01-22 05:21:32.880,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453440092
230362,230362,2016-01-22 05:20:20.671,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453440020
230423,230423,2016-01-22 05:18:51.470,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453439931
230434,230434,2016-01-22 05:18:50.727,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453439930
230452,230452,2016-01-22 05:18:48.298,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453439928
236764,236764,2016-01-24 08:07:08.469,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453622828
236823,236823,2016-01-24 08:05:26.479,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453622726
236829,236829,2016-01-24 08:05:25.531,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453622725
236849,236849,2016-01-24 08:05:23.298,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453622723
236960,236960,2016-01-24 08:03:47.974,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453622627
237043,237043,2016-01-24 08:02:18.592,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453622538
237049,237049,2016-01-24 08:02:17.684,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453622537
237062,237062,2016-01-24 08:02:15.363,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,23.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453622535
238450,238450,2016-01-24 01:14:04.574,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453598044
238512,238512,2016-01-24 01:12:23.267,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453597943
238518,238518,2016-01-24 01:12:22.347,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453597942
238535,238535,2016-01-24 01:12:20.100,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453597940
238659,238659,2016-01-24 01:10:33.273,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453597833
238728,238728,2016-01-24 01:09:04.768,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453597744
238734,238734,2016-01-24 01:09:03.834,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453597743
238747,238747,2016-01-24 01:09:01.578,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,63.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453597741
239899,239899,2016-01-25 20:40:51.453,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453754451
239949,239949,2016-01-25 20:39:10.553,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453754350
239959,239959,2016-01-25 20:39:09.555,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453754349
239976,239976,2016-01-25 20:39:07.355,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453754347
240100,240100,2016-01-25 20:33:43.665,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453754023
240169,240169,2016-01-25 20:32:15.861,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453753935
240180,240180,2016-01-25 20:32:14.807,PROCES,,FALSE,,Algemeen Commando Brug Openen,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453753934
240193,240193,2016-01-25 20:32:12.647,PROCES,,TRUE,,Algemeen Commando Brug Openen,,,,,,77.0,DB_D00-Algemeen-S.CMD.BrugOp.Cmd,1453753932
240992,240992,2016-01-25 19:28:24.260,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453750104
241049,241049,2016-01-25 19:26:43.453,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453750003
241057,241057,2016-01-25 19:26:40.460,PROCES,,FALSE,,Algemeen Commando Brug Sluiten,,,,,,0.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453750000
241072,241072,2016-01-25 19:26:40.249,PROCES,,TRUE,,Algemeen Commando Brug Sluiten,,,,,,77.0,DB_D00-Algemeen-S.CMD.BrugSl.Cmd,1453750000
241189,241189,2016-01-25 19:25:06.958,PROCES,,FALSE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453749906
241261,241261,2016-01-25 19:23:39.048,PROCES,,TRUE,,Brug Beweging Actief,,,,,,0.0,DB_A11-Brug-S.Status.BewR,1453749819
