,duur,beweging,time,WR,Wk,uur,N,NO,O,ZO,Z,ZW,W,NW
5517,85,True,2017-02-01 08:41:30.930,112.0,2.2659869194031,8,0,0,1,0,0,0,0,0
5518,85,True,2017-02-01 08:41:30.930,112.0,2.2659869194031,8,0,0,1,0,0,0,0,0
5519,91,False,2017-02-01 08:45:16.640,144.0,1.6655814647675,8,0,0,0,1,0,0,0,0
5520,91,False,2017-02-01 08:45:16.640,144.0,1.6655814647675,8,0,0,0,1,0,0,0,0
5521,86,True,2017-02-01 08:48:39.941,107.0,2.972728729248,8,0,0,1,0,0,0,0,0
5522,86,True,2017-02-01 08:48:39.941,107.0,2.972728729248,8,0,0,1,0,0,0,0,0
5523,91,False,2017-02-01 23:58:01.837,145.0,1.6124131679535,23,0,0,0,1,0,0,0,0
5524,83,True,2017-02-02 00:01:49.934,156.0,1.4572484493256,0,0,0,0,1,0,0,0,0
5525,90,False,2017-02-02 02:55:48.537,98.0,1.4633969068527,2,0,0,1,0,0,0,0,0
5527,82,True,2017-02-02 02:58:51.033,121.0,0.50708907842636,2,0,0,0,1,0,0,0,0
5528,92,False,2017-02-02 09:37:41.935,138.0,1.5205436944962,9,0,0,0,1,0,0,0,0
5529,85,True,2017-02-02 09:39:57.433,138.0,0.96896708011627,9,0,0,0,1,0,0,0,0
5530,91,False,2017-02-02 10:26:13.336,140.0,1.783130645752,10,0,0,0,1,0,0,0,0
5531,87,True,2017-02-02 10:30:01.835,129.0,1.5559897422791,10,0,0,0,1,0,0,0,0
5532,88,False,2017-02-02 15:01:41.035,152.0,4.2943425178528,15,0,0,0,1,0,0,0,0
5533,83,True,2017-02-02 15:03:44.134,152.0,2.1484372615814,15,0,0,0,1,0,0,0,0
5534,88,False,2017-02-02 16:35:24.442,132.0,1.9364874362946,16,0,0,0,1,0,0,0,0
5535,84,True,2017-02-02 16:37:51.042,143.0,2.1339695453644,16,0,0,0,1,0,0,0,0
5536,90,False,2017-02-03 11:25:34.338,229.0,1.2782119512558,11,0,0,0,0,0,1,0,0
5537,91,True,2017-02-03 11:27:51.640,218.0,0.83658856153488,11,0,0,0,0,0,1,0,0
5538,88,False,2017-02-03 12:52:49.643,255.0,0.99139183759689,12,0,0,0,0,0,0,1,0
5539,85,True,2017-02-03 12:56:45.442,224.0,1.5552661418915,12,0,0,0,0,0,1,0,0
5540,87,False,2017-02-03 14:45:17.151,238.0,1.925998210907,14,0,0,0,0,0,1,0,0
5541,84,True,2017-02-03 14:48:56.252,139.0,0.7577400803566,14,0,0,0,1,0,0,0,0
5542,88,False,2017-02-05 16:47:32.248,60.0,0.66767936944962,16,0,1,0,0,0,0,0,0
5543,85,True,2017-02-05 16:51:37.151,45.0,0.86624711751938,16,0,1,0,0,0,0,0,0
5544,90,False,2017-02-06 15:48:44.533,125.0,0.72808170318604,15,0,0,0,1,0,0,0,0
5545,83,True,2017-02-06 15:52:30.638,136.0,0.52083337306976,15,0,0,0,1,0,0,0,0
5546,89,False,2017-02-06 16:53:56.635,138.0,0.31756368279457,16,0,0,0,1,0,0,0,0
5547,83,True,2017-02-06 16:57:04.936,149.0,0.21375867724419,16,0,0,0,1,0,0,0,0
5548,90,False,2017-02-06 21:25:56.638,96.0,0.42824083566666,21,0,0,1,0,0,0,0,0
5549,82,True,2017-02-06 21:28:48.640,96.0,0.42824083566666,21,0,0,1,0,0,0,0,0
5550,91,False,2017-02-07 00:31:01.845,101.0,1.2988283634186,0,0,0,1,0,0,0,0,0
5551,83,True,2017-02-07 00:34:10.641,87.0,1.408420085907,0,0,0,1,0,0,0,0,0
5552,92,False,2017-02-07 06:47:00.340,106.0,1.2272135019302,6,0,0,1,0,0,0,0,0
5553,83,True,2017-02-07 06:49:26.143,95.0,1.7191119194031,6,0,0,1,0,0,0,0,0
5554,90,False,2017-02-07 06:54:02.836,95.0,1.7245371341705,6,0,0,1,0,0,0,0,0
5555,84,True,2017-02-07 06:57:30.341,95.0,1.1870658397675,6,0,0,1,0,0,0,0,0
5556,89,False,2017-02-07 07:01:36.432,97.0,0.99066835641861,7,0,0,1,0,0,0,0,0
5557,85,True,2017-02-07 07:03:56.139,108.0,0.88722509145737,7,0,0,1,0,0,0,0,0
5558,92,False,2017-02-07 10:09:59.846,84.0,1.219979763031,10,0,0,1,0,0,0,0,0
5559,85,True,2017-02-07 10:14:17.448,95.0,1.2677227258682,10,0,0,1,0,0,0,0,0
5560,91,False,2017-02-07 10:54:58.052,84.0,1.1299189329147,10,0,0,1,0,0,0,0,0
5561,86,True,2017-02-07 10:57:35.245,84.0,1.4662907123566,10,0,0,1,0,0,0,0,0
5562,92,False,2017-02-07 15:27:47.929,143.0,0.44017645716667,15,0,0,0,1,0,0,0,0
5563,84,True,2017-02-07 15:30:37.534,143.0,0.33709481358528,15,0,0,0,1,0,0,0,0
5564,92,False,2017-02-07 21:04:43.746,116.0,0.81958901882172,21,0,0,0,1,0,0,0,0
5565,84,True,2017-02-07 21:07:53.849,84.0,1.2944875955582,21,0,0,1,0,0,0,0,0
5566,92,False,2017-02-08 00:17:38.639,113.0,1.2109375,0,0,0,0,1,0,0,0,0
5567,82,True,2017-02-08 00:20:15.039,45.0,1.941189289093,0,0,1,0,0,0,0,0,0
5568,95,False,2017-02-08 07:50:54.333,47.0,1.9115308523178,7,0,1,0,0,0,0,0,0
5569,86,True,2017-02-08 07:53:56.743,65.0,1.3360819816589,7,0,1,0,0,0,0,0,0
5570,91,False,2017-02-08 08:19:25.442,36.0,1.5024591684341,8,0,1,0,0,0,0,0,0
5571,72,True,2017-02-08 08:21:00.332,36.0,2.1885850429535,8,0,1,0,0,0,0,0,0
5573,91,False,2017-02-08 08:53:28.135,33.0,1.2478297948837,8,0,1,0,0,0,0,0,0
5574,86,True,2017-02-08 08:56:01.840,68.0,1.9299768209457,8,0,0,1,0,0,0,0,0
5575,90,False,2017-02-08 09:20:57.837,49.0,0.98777490854263,9,0,1,0,0,0,0,0,0
5576,84,True,2017-02-08 09:24:24.031,51.0,1.6583476066589,9,0,1,0,0,0,0,0,0
5577,90,False,2017-02-08 09:51:53.235,93.0,1.4268661737442,9,0,0,1,0,0,0,0,0
5578,84,True,2017-02-08 09:55:34.032,109.0,0.97656255960464,9,0,0,1,0,0,0,0,0
5579,90,False,2017-02-08 10:12:24.533,48.0,1.7364724874496,10,0,1,0,0,0,0,0,0
5580,89,True,2017-02-08 10:14:32.941,37.0,1.2934029102325,10,0,1,0,0,0,0,0,0
5581,94,False,2017-02-08 16:33:31.140,127.0,1.2807437181473,16,0,0,0,1,0,0,0,0
5582,85,True,2017-02-08 16:35:43.637,134.0,1.1053239107132,16,0,0,0,1,0,0,0,0
5583,93,False,2017-02-08 18:43:58.431,133.0,1.2188946008682,18,0,0,0,1,0,0,0,0
5584,82,True,2017-02-08 18:48:43.234,87.0,2.0345048904419,18,0,0,1,0,0,0,0,0
5585,99,False,2017-02-09 08:05:39.636,67.0,1.340784072876,8,0,1,0,0,0,0,0,0
5586,93,True,2017-02-09 08:07:53.234,81.0,1.8941693305969,8,0,0,1,0,0,0,0,0
5587,98,False,2017-02-09 09:04:28.232,50.0,1.7393666505814,9,0,1,0,0,0,0,0,0
5588,86,True,2017-02-09 09:07:47.430,81.0,1.4764178991318,9,0,0,1,0,0,0,0,0
5589,94,False,2017-02-09 09:16:32.448,146.0,1.7596207857132,9,0,0,0,1,0,0,0,0
5590,86,True,2017-02-09 09:19:16.447,50.0,1.5802228450775,9,0,1,0,0,0,0,0,0
5591,95,False,2017-02-09 10:08:57.139,70.0,1.4688222408295,10,0,0,1,0,0,0,0,0
5592,84,True,2017-02-09 10:11:21.741,51.0,2.0345053672791,10,0,1,0,0,0,0,0,0
5593,95,False,2017-02-09 15:48:44.832,87.0,0.65972226858139,15,0,0,1,0,0,0,0,0
5594,86,True,2017-02-09 15:51:00.443,70.0,1.4301211833954,15,0,0,1,0,0,0,0,0
5595,102,False,2017-02-10 07:44:16.843,59.0,1.8460650444031,7,0,1,0,0,0,0,0,0
5596,94,True,2017-02-10 07:47:33.236,73.0,1.2785736322403,7,0,0,1,0,0,0,0,0
5597,98,False,2017-02-10 09:20:59.334,48.0,1.9505932331085,9,0,1,0,0,0,0,0,0
5598,87,True,2017-02-10 09:24:43.953,59.0,1.5288628339767,9,0,1,0,0,0,0,0,0
5599,94,False,2017-02-10 09:37:52.050,49.0,1.93359375,9,0,1,0,0,0,0,0,0
5600,86,True,2017-02-10 09:40:12.554,125.0,1.3820167779922,9,0,0,0,1,0,0,0,0
5601,97,False,2017-02-10 12:38:39.238,116.0,1.0485388040543,12,0,0,0,1,0,0,0,0
5602,85,True,2017-02-10 12:41:23.333,66.0,2.1878616809845,12,0,1,0,0,0,0,0,0
5603,95,False,2017-02-10 14:18:04.442,59.0,1.2308305501938,14,0,1,0,0,0,0,0,0
5604,85,True,2017-02-10 14:21:12.648,73.0,1.3349972963333,14,0,0,1,0,0,0,0,0
5605,96,False,2017-02-10 16:23:02.248,37.0,1.5957754850388,16,0,1,0,0,0,0,0,0
5606,86,True,2017-02-10 16:26:08.655,41.0,1.0550493001938,16,0,1,0,0,0,0,0,0
5607,91,False,2017-02-12 17:37:10.949,99.0,1.0561344623566,17,0,0,1,0,0,0,0,0
5608,84,True,2017-02-12 17:39:46.847,111.0,1.348379611969,17,0,0,1,0,0,0,0,0
5609,98,False,2017-02-13 07:39:25.937,101.0,2.2262008190155,7,0,0,1,0,0,0,0,0
5610,86,True,2017-02-13 07:42:19.838,71.0,2.6790366172791,7,0,0,1,0,0,0,0,0
5611,89,False,2017-02-13 16:28:38.643,82.0,3.0483212471008,16,0,0,1,0,0,0,0,0
5612,83,True,2017-02-13 16:31:16.239,83.0,2.9257090091705,16,0,0,1,0,0,0,0,0
5613,89,False,2017-02-13 17:10:56.831,84.0,2.7282264232635,17,0,0,1,0,0,0,0,0
5614,83,True,2017-02-13 17:13:14.735,95.0,2.0728442668915,17,0,0,1,0,0,0,0,0
5615,88,False,2017-02-13 17:53:25.239,68.0,1.7646847963333,17,0,0,1,0,0,0,0,0
5616,83,True,2017-02-13 17:55:58.140,80.0,2.6674628257751,17,0,0,1,0,0,0,0,0
5617,89,False,2017-02-13 20:11:29.048,65.0,3.1673176288605,20,0,1,0,0,0,0,0,0
5618,83,True,2017-02-13 20:17:27.048,83.0,2.5094039440155,20,0,0,1,0,0,0,0,0
5619,97,False,2017-02-14 10:11:53.836,103.0,1.9838687181473,10,0,0,1,0,0,0,0,0
5620,85,True,2017-02-14 10:14:14.637,116.0,1.8580003976822,10,0,0,0,1,0,0,0,0
5621,89,False,2017-02-14 17:47:23.138,118.0,0.58123534917831,17,0,0,0,1,0,0,0,0
5622,85,True,2017-02-14 17:50:52.043,137.0,0.47996243834496,17,0,0,0,1,0,0,0,0
5623,91,False,2017-02-14 21:01:45.437,70.0,0.50238716602325,21,0,0,1,0,0,0,0,0
5624,83,True,2017-02-14 21:05:00.029,81.0,0.60329854488373,21,0,0,1,0,0,0,0,0
5625,92,False,2017-02-14 23:10:58.837,122.0,0.59244805574417,23,0,0,0,1,0,0,0,0
5626,87,True,2017-02-14 23:14:03.342,135.0,0.69878476858139,23,0,0,0,1,0,0,0,0
5627,97,False,2017-02-15 06:51:04.440,131.0,0.95775485038757,6,0,0,0,1,0,0,0,0
5628,84,True,2017-02-15 06:54:13.945,142.0,0.75376147031784,6,0,0,0,1,0,0,0,0
5629,94,False,2017-02-15 07:36:24.234,136.0,0.75484657287598,7,0,0,0,1,0,0,0,0
5630,84,True,2017-02-15 07:39:34.337,125.0,0.94220197200775,7,0,0,0,1,0,0,0,0
5631,91,False,2017-02-15 07:48:37.037,137.0,0.93532979488373,7,0,0,0,1,0,0,0,0
5632,84,True,2017-02-15 07:51:31.840,132.0,1.2926794290543,7,0,0,0,1,0,0,0,0
5633,93,False,2017-02-15 09:31:13.331,162.0,0.79644095897675,9,0,0,0,0,1,0,0,0
5634,85,True,2017-02-15 09:36:07.429,150.0,1.0351563692093,9,0,0,0,1,0,0,0,0
5635,89,False,2017-02-15 12:36:06.745,147.0,1.7068140506744,12,0,0,0,1,0,0,0,0
5636,85,True,2017-02-15 12:39:37.143,134.0,1.5856478214264,12,0,0,0,1,0,0,0,0
5637,91,False,2017-02-15 12:58:16.844,158.0,1.8482350111008,12,0,0,0,0,1,0,0,0
5638,87,True,2017-02-15 13:00:26.351,147.0,1.7393659353256,13,0,0,0,1,0,0,0,0
5639,91,False,2017-02-15 14:34:54.843,156.0,1.2839987277985,14,0,0,0,1,0,0,0,0
5640,87,True,2017-02-15 14:37:49.738,143.0,2.2645401954651,14,0,0,0,1,0,0,0,0
5641,89,False,2017-02-16 02:02:11.535,231.0,1.3541665077209,2,0,0,0,0,0,1,0,0
5642,87,True,2017-02-16 02:05:02.140,231.0,1.2225114107132,2,0,0,0,0,0,1,0,0
5643,91,False,2017-02-16 06:59:04.345,226.0,2.020761013031,6,0,0,0,0,0,1,0,0
5644,84,True,2017-02-16 07:01:20.643,226.0,2.020761013031,7,0,0,0,0,0,1,0,0
5645,90,False,2017-02-16 07:19:42.534,192.0,1.8956160545349,7,0,0,0,0,1,0,0,0
5646,85,True,2017-02-16 07:23:39.535,226.0,2.0768229961395,7,0,0,0,0,0,1,0,0
5647,91,False,2017-02-16 09:54:15.532,228.0,1.5187360048294,9,0,0,0,0,0,1,0,0
5648,86,True,2017-02-16 09:56:01.838,228.0,1.1957463026047,9,0,0,0,0,0,1,0,0
5649,89,False,2017-02-16 10:34:30.062,220.0,1.9646987915039,10,0,0,0,0,0,1,0,0
5650,84,True,2017-02-16 10:36:25.335,208.0,2.4019820690155,10,0,0,0,0,0,1,0,0
5651,90,False,2017-02-16 13:37:44.237,243.0,3.6979174613953,13,0,0,0,0,0,1,0,0
5652,87,True,2017-02-16 13:41:47.546,243.0,2.7322046756744,13,0,0,0,0,0,1,0,0
5653,91,False,2017-02-16 15:22:06.848,243.0,2.629123210907,15,0,0,0,0,0,1,0,0
5654,87,True,2017-02-16 15:24:38.849,243.0,1.6691986322403,15,0,0,0,0,0,1,0,0
5655,93,False,2017-02-17 08:40:07.844,248.0,2.6696326732635,8,0,0,0,0,0,0,1,0
5656,86,True,2017-02-17 08:42:53.047,237.0,1.8153213262558,8,0,0,0,0,0,1,0,0
5657,90,False,2017-02-17 12:10:04.539,293.0,1.086877822876,12,0,0,0,0,0,0,0,1
5658,85,True,2017-02-17 12:13:18.937,273.0,2.2822630405426,12,0,0,0,0,0,0,1,0
5659,90,False,2017-02-17 12:29:29.544,275.0,1.4445892572403,12,0,0,0,0,0,0,1,0
5660,86,True,2017-02-17 12:31:27.548,290.0,1.6601566076279,12,0,0,0,0,0,0,1,0
5661,89,False,2017-02-17 15:46:11.843,291.0,1.1024304628372,15,0,0,0,0,0,0,1,0
5662,84,True,2017-02-17 15:49:51.145,303.0,2.0037610530853,15,0,0,0,0,0,0,0,1
5663,91,False,2017-02-18 09:56:01.843,133.0,0.68576395511627,9,0,0,0,1,0,0,0,0
5664,82,True,2017-02-18 09:59:26.241,146.0,1.3259550333023,9,0,0,0,1,0,0,0,0
5665,91,False,2017-02-20 09:06:57.433,216.0,2.611762046814,9,0,0,0,0,0,1,0,0
5666,86,True,2017-02-20 09:11:13.133,205.0,2.6041662693024,9,0,0,0,0,0,1,0,0
5667,89,False,2017-02-20 17:08:42.535,229.0,3.8433158397675,17,0,0,0,0,0,1,0,0
5668,83,True,2017-02-20 17:11:04.035,229.0,2.4674484729767,17,0,0,0,0,0,1,0,0
5669,89,False,2017-02-20 20:57:16.838,234.0,3.5452840328217,20,0,0,0,0,0,1,0,0
5670,83,True,2017-02-20 21:01:26.536,234.0,3.8093168735504,21,0,0,0,0,0,1,0,0
5671,90,False,2017-02-21 09:47:04.634,254.0,2.4233214855194,9,0,0,0,0,0,0,1,0
5672,85,True,2017-02-21 09:50:10.842,239.0,2.7604165077209,9,0,0,0,0,0,1,0,0
5673,89,False,2017-02-21 11:24:05.438,255.0,2.5907838344574,11,0,0,0,0,0,0,1,0
5674,85,True,2017-02-21 11:25:43.634,266.0,2.5907838344574,11,0,0,0,0,0,0,1,0
5675,96,False,2017-02-21 16:44:05.538,234.0,2.6667387485504,16,0,0,0,0,0,1,0,0
5676,84,True,2017-02-21 16:47:53.832,222.0,3.2895693778992,16,0,0,0,0,0,1,0,0
5677,89,False,2017-02-21 20:10:45.934,216.0,0.52625864744186,20,0,0,0,0,0,1,0,0
5678,85,True,2017-02-21 20:13:15.941,232.0,1.6934317350388,20,0,0,0,0,0,1,0,0
5679,89,False,2017-02-22 06:10:20.443,240.0,5.308159828186,6,0,0,0,0,0,1,0,0
5680,83,True,2017-02-22 06:13:28.146,229.0,5.0893383026123,6,0,0,0,0,0,1,0,0
5681,90,False,2017-02-22 07:50:37.848,228.0,4.748263835907,7,0,0,0,0,0,1,0,0
5682,83,True,2017-02-22 07:54:02.446,240.0,5.8720326423645,7,0,0,0,0,0,1,0,0
5683,89,False,2017-02-22 09:46:05.233,230.0,5.7291655540466,9,0,0,0,0,0,1,0,0
5684,84,True,2017-02-22 09:49:52.239,230.0,6.2597651481628,9,0,0,0,0,0,1,0,0
5685,89,False,2017-02-22 11:09:51.242,232.0,6.7400894165039,11,0,0,0,0,0,1,0,0
5686,85,True,2017-02-22 11:14:41.034,221.0,5.9400315284729,11,0,0,0,0,0,1,0,0
5687,88,False,2017-02-22 12:13:47.042,243.0,5.749059677124,12,0,0,0,0,0,1,0,0
5688,84,True,2017-02-22 12:15:43.638,243.0,4.1771559715271,12,0,0,0,0,0,1,0,0
5689,89,False,2017-02-22 14:08:59.846,236.0,5.1696314811707,14,0,0,0,0,0,1,0,0
5690,86,True,2017-02-22 14:12:27.841,236.0,5.3519244194031,14,0,0,0,0,0,1,0,0
5691,88,False,2017-02-22 14:45:35.151,236.0,3.9601423740387,14,0,0,0,0,0,1,0,0
5692,84,True,2017-02-22 14:47:47.947,225.0,5.8083777427673,14,0,0,0,0,0,1,0,0
5693,87,False,2017-02-23 00:36:38.044,227.0,4.1829428672791,0,0,0,0,0,0,1,0,0
5694,83,True,2017-02-23 00:39:34.947,238.0,3.9586942195892,0,0,0,0,0,0,1,0,0
5695,88,False,2017-02-23 06:38:37.234,230.0,3.1922743320465,6,0,0,0,0,0,1,0,0
5696,83,True,2017-02-23 06:41:04.939,230.0,3.9355461597443,6,0,0,0,0,0,1,0,0
5697,90,False,2017-02-23 07:37:56.839,205.0,5.1949505805969,7,0,0,0,0,0,1,0,0
5698,84,True,2017-02-23 07:41:07.344,223.0,5.3237104415894,7,0,0,0,0,0,1,0,0
5699,90,False,2017-02-23 13:56:17.541,223.0,6.1483659744263,13,0,0,0,0,0,1,0,0
5700,85,True,2017-02-23 13:58:53.744,235.0,6.8084478378296,13,0,0,0,0,0,1,0,0
5701,90,False,2017-02-23 17:24:43.648,231.0,8.6541538238525,17,0,0,0,0,0,1,0,0
5702,82,True,2017-02-23 17:27:45.658,242.0,9.1012001037598,17,0,0,0,0,0,1,0,0
5703,93,False,2017-02-23 20:47:46.638,240.0,5.6926364898682,20,0,0,0,0,0,1,0,0
5704,81,True,2017-02-23 20:50:30.134,240.0,9.730541229248,20,0,0,0,0,0,1,0,0
5705,90,False,2017-02-24 10:37:02.234,243.0,2.742693901062,10,0,0,0,0,0,1,0,0
5706,85,True,2017-02-24 10:38:48.435,255.0,2.2746675014496,10,0,0,0,0,0,0,1,0
5707,90,False,2017-02-24 11:43:21.943,236.0,0.80729168653488,11,0,0,0,0,0,1,0,0
5708,85,True,2017-02-24 11:46:40.951,262.0,1.021773815155,11,0,0,0,0,0,0,1,0
5709,90,False,2017-02-25 12:11:00.432,160.0,0.83007818460464,12,0,0,0,0,1,0,0,0
5710,83,True,2017-02-25 12:14:05.735,188.0,2.7311196327209,12,0,0,0,0,1,0,0,0
5711,89,False,2017-02-27 08:18:16.837,234.0,1.7574508190155,8,0,0,0,0,0,1,0,0
5712,84,True,2017-02-27 08:20:33.737,182.0,1.9343169927597,8,0,0,0,0,1,0,0,0
5713,89,False,2017-02-27 08:43:24.333,192.0,2.2743055820465,8,0,0,0,0,1,0,0,0
5714,84,True,2017-02-27 08:46:01.936,171.0,2.5806567668915,8,0,0,0,0,1,0,0,0
5715,89,False,2017-02-27 10:24:34.938,244.0,3.3799912929535,10,0,0,0,0,0,1,0,0
5716,86,True,2017-02-27 10:28:04.139,191.0,3.7919564247131,10,0,0,0,0,1,0,0,0
5717,89,False,2017-02-27 16:20:23.033,216.0,1.6467735767365,16,0,0,0,0,0,1,0,0
5718,83,True,2017-02-27 16:23:32.035,147.0,2.0554831027985,16,0,0,0,1,0,0,0,0
5719,88,False,2017-02-27 16:32:01.650,160.0,1.1371530294418,16,0,0,0,0,1,0,0,0
5720,83,True,2017-02-27 16:34:41.245,231.0,2.3683450222015,16,0,0,0,0,0,1,0,0
5721,90,False,2017-02-27 19:28:05.940,218.0,3.568069934845,19,0,0,0,0,0,1,0,0
5722,83,True,2017-02-27 19:30:19.940,230.0,2.7951390743256,19,0,0,0,0,0,1,0,0
5723,89,False,2017-02-27 19:58:20.736,151.0,1.7816836833954,19,0,0,0,1,0,0,0,0
5724,84,True,2017-02-27 20:02:22.234,181.0,3.9550786018372,20,0,0,0,0,1,0,0,0
5725,93,False,2017-02-28 07:25:01.933,210.0,5.203631401062,7,0,0,0,0,0,1,0,0
5726,84,True,2017-02-28 07:27:03.738,241.0,3.6461944580078,7,0,0,0,0,0,1,0,0
5727,90,False,2017-02-28 08:41:23.044,221.0,5.424262046814,8,0,0,0,0,0,1,0,0
5728,84,True,2017-02-28 08:44:26.550,208.0,5.0676350593567,8,0,0,0,0,0,1,0,0
5729,90,False,2017-02-28 12:04:57.454,229.0,5.2115874290466,12,0,0,0,0,0,1,0,0
5730,85,True,2017-02-28 12:08:33.946,240.0,4.0726265907288,12,0,0,0,0,0,1,0,0
5731,89,False,2017-02-28 13:59:48.252,216.0,1.9158712625504,13,0,0,0,0,0,1,0,0
5732,84,True,2017-02-28 14:01:53.447,205.0,2.1976273059845,14,0,0,0,0,0,1,0,0
5733,89,False,2017-02-28 14:21:36.540,218.0,4.0523724555969,14,0,0,0,0,0,1,0,0
5734,82,True,2017-02-28 14:23:49.335,218.0,4.9725122451782,14,0,0,0,0,0,1,0,0
5735,92,False,2017-02-28 16:35:28.141,227.0,1.7625142335892,16,0,0,0,0,0,1,0,0
5736,85,True,2017-02-28 16:37:32.236,238.0,3.0052804946899,16,0,0,0,0,0,1,0,0
5737,92,False,2017-02-28 21:03:14.040,242.0,1.0452835559845,21,0,0,0,0,0,1,0,0
5738,83,True,2017-02-28 21:08:26.645,234.0,1.0489004850388,21,0,0,0,0,0,1,0,0
5739,92,False,2017-03-01 06:15:55.647,235.0,3.06640625,6,0,0,0,0,0,1,0,0
5740,83,True,2017-03-01 06:18:14.643,235.0,3.6812794208527,6,0,0,0,0,0,1,0,0
5741,92,False,2017-03-01 09:46:13.836,242.0,3.5521554946899,9,0,0,0,0,0,1,0,0
5742,87,True,2017-03-01 09:48:35.939,242.0,3.3047597408295,9,0,0,0,0,0,1,0,0
5743,90,False,2017-03-01 12:41:04.438,259.0,2.8985824584961,12,0,0,0,0,0,0,1,0
5744,86,True,2017-03-01 12:43:37.744,223.0,2.3274741172791,12,0,0,0,0,0,1,0,0
5745,91,False,2017-03-01 14:06:23.935,252.0,1.8916379213333,14,0,0,0,0,0,0,1,0
5746,86,True,2017-03-01 14:09:35.541,265.0,1.543692111969,14,0,0,0,0,0,0,1,0
5747,90,False,2017-03-01 16:48:50.746,197.0,1.8482348918915,16,0,0,0,0,1,0,0,0
5748,84,True,2017-03-01 16:52:24.250,208.0,1.7625144720078,16,0,0,0,0,0,1,0,0
5749,91,False,2017-03-02 11:35:29.348,242.0,7.531466960907,11,0,0,0,0,0,1,0,0
5750,86,True,2017-03-02 11:37:49.751,242.0,6.0449228286743,11,0,0,0,0,0,1,0,0
5751,90,False,2017-03-02 14:04:11.433,233.0,6.6402640342712,14,0,0,0,0,0,1,0,0
5752,84,True,2017-03-02 14:06:52.237,233.0,5.247034072876,14,0,0,0,0,0,1,0,0
5753,88,False,2017-03-02 14:12:21.133,233.0,4.813006401062,14,0,0,0,0,0,1,0,0
5754,84,True,2017-03-02 14:14:37.145,233.0,4.1026482582092,14,0,0,0,0,0,1,0,0
5755,88,False,2017-03-02 17:42:57.738,246.0,3.6523442268372,17,0,0,0,0,0,1,0,0
5756,83,True,2017-03-02 17:44:52.731,246.0,4.630352973938,17,0,0,0,0,0,1,0,0
5757,92,False,2017-03-03 08:20:45.035,133.0,1.3396989107132,8,0,0,0,1,0,0,0,0
5758,84,True,2017-03-03 08:23:30.539,157.0,0.9147133231163,8,0,0,0,1,0,0,0,0
5759,91,False,2017-03-03 09:03:43.453,138.0,1.4308450222015,9,0,0,0,1,0,0,0,0
5760,86,True,2017-03-03 09:07:17.542,149.0,1.1111110448837,9,0,0,0,1,0,0,0,0
5761,91,False,2017-03-03 14:03:43.738,141.0,1.309317111969,14,0,0,0,1,0,0,0,0
5762,86,True,2017-03-03 14:08:18.146,143.0,1.8334052562714,14,0,0,0,1,0,0,0,0
5763,89,False,2017-03-03 18:51:58.230,134.0,1.3013596534729,18,0,0,0,1,0,0,0,0
5764,84,True,2017-03-03 18:55:22.641,130.0,1.7060906887054,18,0,0,0,1,0,0,0,0
5765,88,False,2017-03-03 19:32:06.734,134.0,1.4883533716202,19,0,0,0,1,0,0,0,0
5766,84,True,2017-03-03 19:36:03.734,122.0,0.96462690830231,19,0,0,0,1,0,0,0,0
5767,91,False,2017-03-06 09:15:37.031,241.0,2.2099249362946,9,0,0,0,0,0,1,0,0
5768,86,True,2017-03-06 09:19:02.136,229.0,1.6861976385117,9,0,0,0,0,0,1,0,0
5769,91,False,2017-03-06 09:41:30.433,231.0,2.7423317432404,9,0,0,0,0,0,1,0,0
5770,86,True,2017-03-06 09:44:17.838,231.0,2.0677809715271,9,0,0,0,0,0,1,0,0
5771,90,False,2017-03-06 16:13:56.540,261.0,0.98234951496124,16,0,0,0,0,0,0,1,0
5772,84,True,2017-03-06 16:16:19.850,250.0,0.98234951496124,16,0,0,0,0,0,0,1,0
5773,89,False,2017-03-06 17:01:23.338,259.0,1.1997250318527,17,0,0,0,0,0,0,1,0
5774,83,True,2017-03-06 17:03:37.138,248.0,1.9252749681473,17,0,0,0,0,0,0,1,0
5775,90,False,2017-03-06 20:13:21.934,289.0,1.1870657205582,20,0,0,0,0,0,0,1,0
5776,82,True,2017-03-06 20:16:05.142,252.0,1.4966728687286,20,0,0,0,0,0,0,1,0
5777,91,False,2017-03-07 09:06:50.738,246.0,2.5745079517365,9,0,0,0,0,0,1,0,0
5778,85,True,2017-03-07 09:11:53.936,246.0,1.30859375,9,0,0,0,0,0,1,0,0
5779,90,False,2017-03-07 11:47:31.151,259.0,1.7035588026047,11,0,0,0,0,0,0,1,0
5780,86,True,2017-03-07 11:50:10.045,270.0,1.4876302480698,11,0,0,0,0,0,0,1,0
5781,90,False,2017-03-07 14:44:49.546,288.0,2.4873404502869,14,0,0,0,0,0,0,1,0
5782,84,True,2017-03-07 14:47:31.949,276.0,1.2952110767365,14,0,0,0,0,0,0,1,0
5783,89,False,2017-03-07 19:45:18.338,246.0,1.9484226703644,19,0,0,0,0,0,1,0,0
5784,84,True,2017-03-07 19:48:46.439,246.0,1.5538196563721,19,0,0,0,0,0,1,0,0
5785,90,False,2017-03-07 23:16:07.642,215.0,0.59534138441086,23,0,0,0,0,0,1,0,0
5786,81,True,2017-03-07 23:18:25.444,135.0,0.79029202461243,23,0,0,0,1,0,0,0,0
5787,92,False,2017-03-08 06:42:07.751,157.0,1.6963254213333,6,0,0,0,1,0,0,0,0
