,duur,beweging,time,WR,Wk,WRbin,WKbin
3005,61,False,2016-09-01 12:08:16.837,228.0,1.565393447876,5,2
3008,60,False,2016-09-01 12:41:45.043,223.0,4.6520538330078,5,3
3009,60,False,2016-09-01 12:41:45.043,223.0,4.6520538330078,5,3
3012,61,False,2016-09-01 16:37:37.943,277.0,2.523871421814,6,2
3013,61,False,2016-09-01 16:37:37.943,277.0,2.523871421814,6,2
3020,64,False,2016-09-02 09:17:24.141,213.0,2.230179309845,5,2
3022,63,False,2016-09-02 09:38:44.942,221.0,2.9922602176666,5,2
3024,62,False,2016-09-02 10:45:52.643,222.0,3.466073513031,5,3
3026,61,False,2016-09-02 12:57:15.954,226.0,3.2345917224884,5,2
3028,60,False,2016-09-02 13:38:14.142,218.0,2.6573348045349,5,2
3030,65,False,2016-09-03 08:17:20.838,221.0,2.332537651062,5,2
3034,62,False,2016-09-03 10:51:32.359,227.0,1.5483939647675,5,2
3036,61,False,2016-09-03 11:55:47.840,226.0,2.4103012084961,5,2
3038,60,False,2016-09-03 12:29:13.143,248.0,1.9730179309845,6,2
3040,60,False,2016-09-03 12:51:21.258,222.0,3.181423664093,5,2
3042,61,False,2016-09-03 13:54:28.742,186.0,0.90277761220932,4,1
3044,63,False,2016-09-04 10:50:00.654,215.0,3.2215716838837,5,2
3046,64,False,2016-09-05 09:50:59.546,232.0,1.886935710907,5,2
3048,62,False,2016-09-05 11:11:11.344,298.0,2.1864151954651,7,2
3050,61,False,2016-09-05 12:21:10.243,278.0,1.4713538885117,6,1
3052,61,False,2016-09-05 14:49:17.945,293.0,1.9487845897675,7,2
3054,63,False,2016-09-06 09:29:47.555,168.0,0.86045998334885,4,1
3056,62,False,2016-09-06 10:02:27.652,128.0,1.9726563692093,3,2
3058,62,False,2016-09-06 10:24:48.855,146.0,1.8417245149612,3,2
3060,51,False,2016-09-06 11:20:29.544,145.0,1.3917824029922,3,1
3061,28,False,2016-09-06 11:22:35.341,157.0,2.347366809845,3,2
3063,61,False,2016-09-06 12:38:26.944,168.0,1.2098525762558,4,1
3065,60,False,2016-09-06 14:01:10.246,184.0,0.6980614066124,4,1
3067,60,False,2016-09-06 15:57:22.158,178.0,1.6442420482635,4,2
3069,60,False,2016-09-06 16:17:05.358,220.0,1.5353730916977,5,2
3071,63,False,2016-09-07 09:43:59.645,135.0,0.43764466047287,3,1
3073,62,False,2016-09-07 10:04:47.344,125.0,0.63838267326355,3,1
3075,60,False,2016-09-07 11:53:13.047,160.0,1.1888744831085,4,1
3077,61,False,2016-09-07 13:56:09.645,106.0,1.4380781650543,2,1
3079,59,False,2016-09-07 14:03:05.145,62.0,0.71506083011627,1,1
3081,60,False,2016-09-07 15:15:51.648,118.0,0.78739887475967,3,1
3083,60,False,2016-09-07 19:35:03.752,52.0,0.046296287328005,1,0
3085,63,False,2016-09-08 09:51:20.755,163.0,1.8149591684341,4,2
3087,61,False,2016-09-08 10:43:49.242,151.0,1.8945313692093,3,2
3089,60,False,2016-09-08 11:35:31.353,234.0,0.96535009145737,5,1
3091,60,False,2016-09-08 11:42:08.843,227.0,1.7842156887054,5,2
3093,59,False,2016-09-08 11:58:30.150,223.0,1.6221786737442,5,2
3095,60,False,2016-09-08 14:05:41.850,167.0,2.0804398059845,4,2
3097,60,False,2016-09-08 16:01:07.938,243.0,2.2106482982635,5,2
3099,63,False,2016-09-09 10:09:55.644,229.0,2.1100986003876,5,2
3101,62,False,2016-09-09 10:56:21.852,229.0,1.6431566476822,5,2
3103,61,False,2016-09-09 11:39:35.838,147.0,2.228732585907,3,2
3105,61,False,2016-09-09 13:52:51.958,232.0,1.4865449666977,5,1
3107,60,False,2016-09-09 19:55:24.151,97.0,0.66225409507751,2,1
3109,60,False,2016-09-09 20:19:24.951,90.0,0.14214412868023,2,0
3111,62,False,2016-09-10 10:41:00.455,149.0,1.4623116254807,3,1
3113,62,False,2016-09-10 10:51:24.742,232.0,1.3035300970078,5,1
3115,61,False,2016-09-10 11:30:38.543,216.0,1.4514610767365,5,1
3117,60,False,2016-09-10 14:32:26.343,196.0,2.2876882553101,4,2
3119,60,False,2016-09-10 15:08:52.751,140.0,2.3321757316589,3,2
3121,63,False,2016-09-11 11:08:33.648,117.0,1.2662761211395,3,1
3123,62,False,2016-09-11 11:40:57.137,138.0,1.6616030931473,3,2
3125,62,False,2016-09-11 13:35:42.554,143.0,1.1939381361008,3,1
3127,62,False,2016-09-11 14:46:58.848,150.0,2.1147999763489,3,2
3129,62,False,2016-09-12 10:01:13.453,135.0,0.546875,3,1
3131,61,False,2016-09-12 10:06:50.344,137.0,1.3552516698837,3,1
3133,61,False,2016-09-12 10:15:37.537,138.0,0.7172309756279,3,1
3135,60,False,2016-09-12 11:42:48.347,237.0,1.3812930583954,5,1
3137,59,False,2016-09-12 17:49:12.858,152.0,1.0496238470078,3,1
3139,61,False,2016-09-13 09:53:32.158,148.0,0.80620658397675,3,1
3141,61,False,2016-09-13 11:06:48.749,135.0,0.95160585641861,3,1
3143,60,False,2016-09-13 12:08:39.447,144.0,1.5664784908295,3,2
3145,59,False,2016-09-13 12:25:45.146,143.0,1.6084344387054,3,2
3147,59,False,2016-09-13 12:43:16.452,145.0,1.3277634382248,3,1
3149,59,False,2016-09-13 13:20:42.251,146.0,1.5534573793411,3,2
3151,59,False,2016-09-13 13:58:51.342,147.0,2.4811918735504,3,2
3153,59,False,2016-09-13 14:58:45.142,140.0,1.8699365854263,3,2
3155,59,False,2016-09-13 15:07:00.142,153.0,2.6728875637054,3,2
3157,60,False,2016-09-13 16:23:31.741,153.0,1.6482204198837,3,2
3159,59,False,2016-09-13 16:39:29.851,153.0,1.5997540950775,3,2
3161,62,False,2016-09-14 09:52:37.847,143.0,1.2358943223953,3,1
3163,59,False,2016-09-14 17:56:58.841,50.0,0.51287621259689,1,1
3165,63,False,2016-09-15 08:24:38.348,78.0,0.30345776677132,2,1
3167,61,False,2016-09-15 09:48:29.054,83.0,1.1848959922791,2,1
3169,61,False,2016-09-15 10:08:20.553,65.0,0.67129623889923,1,1
3171,61,False,2016-09-15 10:23:58.950,72.0,1.0087525844574,2,1
3173,60,False,2016-09-15 10:39:20.339,82.0,1.584201335907,2,2
3175,60,False,2016-09-15 11:27:08.254,79.0,1.5321180820465,2,2
3177,60,False,2016-09-15 11:48:38.752,142.0,0.65176498889923,3,1
3179,58,False,2016-09-15 11:54:39.050,110.0,0.65646690130234,2,1
3181,60,False,2016-09-15 15:52:40.747,119.0,0.70348656177521,3,1
3183,59,False,2016-09-15 16:11:53.645,159.0,1.5306713581085,4,2
3185,59,False,2016-09-15 19:33:58.243,213.0,3.0541090965271,5,2
3187,65,False,2016-09-16 09:35:30.843,159.0,1.2847220897675,4,1
3189,63,False,2016-09-16 10:20:23.353,175.0,1.7925347089767,4,2
3191,62,False,2016-09-16 10:33:05.454,162.0,2.094907283783,4,2
3193,62,False,2016-09-16 11:17:55.049,246.0,0.93460649251938,5,1
3195,62,False,2016-09-16 11:54:40.352,147.0,2.599826335907,3,2
3197,62,False,2016-09-16 12:55:12.348,151.0,1.3722511529922,3,1
3199,62,False,2016-09-16 14:01:51.949,250.0,1.8865740299225,6,2
3201,61,False,2016-09-16 16:42:50.446,197.0,2.7709052562714,4,2
3203,61,False,2016-09-16 18:08:35.340,150.0,1.0546876192093,3,1
3205,64,False,2016-09-17 09:39:28.352,215.0,0.83297163248062,5,1
3207,63,False,2016-09-17 10:44:39.451,174.0,0.99030667543411,4,1
3209,62,False,2016-09-17 10:59:18.050,179.0,0.36783850193024,4,1
3211,62,False,2016-09-17 12:01:09.437,90.0,0.50238716602325,2,1
3213,61,False,2016-09-17 13:42:29.352,105.0,0.78342026472092,2,1
3215,60,False,2016-09-17 14:40:02.247,87.0,0.49262148141861,2,1
3217,64,False,2016-09-18 10:20:06.744,113.0,2.5025317668915,3,2
3219,61,False,2016-09-18 13:08:28.438,313.0,2.756076335907,7,2
3221,62,False,2016-09-18 13:40:59.540,180.0,1.0297309160233,4,1
3223,65,False,2016-09-19 09:57:15.950,283.0,0.70240169763565,6,1
3225,63,False,2016-09-19 11:45:55.142,153.0,1.0413049459457,3,1
3227,62,False,2016-09-19 12:33:12.246,234.0,2.1509695053101,5,2
3229,62,False,2016-09-19 13:33:18.545,262.0,1.0167099237442,6,1
3231,61,False,2016-09-19 13:59:23.244,264.0,1.3509112596512,6,1
3233,67,False,2016-09-20 07:35:58.547,50.0,0.17433454096317,1,0
3235,64,False,2016-09-20 09:33:48.641,75.0,0.25788480043411,2,1
3237,62,False,2016-09-20 11:10:33.450,113.0,0.82537597417831,3,1
3239,61,False,2016-09-20 11:45:27.049,177.0,0.50347226858139,4,1
3241,61,False,2016-09-20 14:18:18.054,203.0,1.6576244831085,5,2
3243,61,False,2016-09-20 14:48:19.150,89.0,1.0467302799225,2,1
3245,61,False,2016-09-20 15:16:58.257,241.0,1.5237991809845,5,2
3247,61,False,2016-09-20 18:26:25.142,70.0,0.30924475193024,2,1
3249,65,False,2016-09-21 09:13:04.040,68.0,0.38158270716667,2,1
3251,64,False,2016-09-21 09:37:46.443,84.0,0.72012436389923,2,1
3253,63,False,2016-09-21 10:29:37.754,124.0,1.3736977577209,3,1
3255,63,False,2016-09-21 10:44:22.939,161.0,0.42209202051163,4,1
3257,62,False,2016-09-21 11:54:05.949,68.0,0.61125576496124,2,1
3259,62,False,2016-09-21 12:29:35.851,160.0,0.57400184869766,4,1
3261,61,False,2016-09-21 12:42:14.545,47.0,1.3147424459457,1,1
3263,61,False,2016-09-21 13:05:06.544,104.0,0.85069441795349,2,1
3265,61,False,2016-09-21 14:58:32.959,162.0,1.0253905057907,4,1
3267,61,False,2016-09-21 18:45:32.342,69.0,0.19386576116085,2,0
3269,67,False,2016-09-22 09:38:20.852,151.0,0.46115446090698,3,1
3271,65,False,2016-09-22 10:13:52.954,136.0,1.3780382871628,3,1
3273,62,False,2016-09-22 14:46:29.650,151.0,0.7125289440155,3,1
3275,61,False,2016-09-22 15:46:02.356,157.0,1.6236255168915,3,2
3277,62,False,2016-09-23 12:29:42.355,240.0,1.7784287929535,5,2
3279,63,False,2016-09-23 12:42:39.636,246.0,1.4369933605194,5,1
3281,62,False,2016-09-23 13:18:29.838,237.0,3.8393371105194,5,3
3283,62,False,2016-09-23 14:48:02.341,227.0,3.1101713180542,5,2
3285,63,False,2016-09-23 19:59:59.655,142.0,0.43185770511627,3,1
3287,62,False,2016-09-24 13:43:26.049,189.0,1.014178276062,4,1
3289,64,False,2016-09-25 10:20:53.440,148.0,1.2962963581085,3,1
3291,62,False,2016-09-25 13:30:58.843,189.0,0.76822918653488,4,1
3293,61,False,2016-09-25 16:02:03.742,229.0,2.7633104324341,5,2
3295,69,False,2016-09-26 07:27:42.955,224.0,1.026113986969,5,1
3299,64,False,2016-09-26 09:55:12.553,217.0,1.1429398059845,5,1
3301,64,False,2016-09-26 10:14:29.541,229.0,0.47923904657364,5,1
3303,63,False,2016-09-26 10:54:02.652,227.0,0.7913773059845,5,1
3305,63,False,2016-09-26 18:11:50.248,240.0,1.7194734811783,5,2
3307,63,False,2016-09-26 19:47:39.446,239.0,0.39713540673256,5,1
3309,70,False,2016-09-27 07:45:44.241,102.0,0.050998244434595,2,0
3311,68,False,2016-09-27 08:35:20.146,124.0,0.25824651122093,3,1
3313,65,False,2016-09-27 10:20:15.150,140.0,1.8818719387054,3,2
3315,62,False,2016-09-27 12:26:43.044,228.0,1.6872829198837,5,2
3317,62,False,2016-09-27 13:34:44.341,172.0,1.1617476940155,4,1
3319,62,False,2016-09-27 14:13:33.539,220.0,1.4539930820465,5,1
3321,63,False,2016-09-27 15:26:43.643,192.0,0.62138324975967,4,1
3323,62,False,2016-09-27 16:18:21.748,171.0,1.7147716283798,4,2
3325,62,False,2016-09-27 18:27:07.946,143.0,0.49840843677521,3,1
3327,62,False,2016-09-27 19:20:49.747,235.0,0.61776626110077,5,1
3329,65,False,2016-09-28 07:06:59.846,226.0,3.5550489425659,5,3
3331,62,False,2016-09-28 13:50:15.953,250.0,2.8475842475891,6,2
3333,61,False,2016-09-28 14:27:19.258,226.0,2.609591960907,5,2
3335,61,False,2016-09-28 16:10:04.447,205.0,3.4555838108063,5,3
3337,65,False,2016-09-29 07:16:15.047,198.0,2.0826098918915,4,2
3341,63,False,2016-09-29 12:45:24.153,227.0,2.5596785545349,5,2
3343,63,False,2016-09-29 13:22:38.941,212.0,3.0844905376434,5,2
3345,62,False,2016-09-29 13:29:18.347,225.0,1.8666809797287,5,2
3347,63,False,2016-09-29 14:21:14.742,186.0,2.6468462944031,4,2
3350,67,False,2016-09-30 07:43:46.337,216.0,1.5639470815659,5,2
3352,65,False,2016-09-30 10:19:12.240,231.0,2.8161163330078,5,2
3354,64,False,2016-09-30 10:29:55.051,217.0,2.582465171814,5,2
3356,64,False,2016-09-30 10:58:41.157,228.0,2.1676068305969,5,2
3358,64,False,2016-09-30 11:37:48.654,218.0,3.402416229248,5,3
3360,63,False,2016-09-30 15:59:00.655,233.0,3.0754487514496,5,2
3362,65,False,2016-09-30 21:44:55.641,153.0,1.1248551607132,3,1
3364,68,False,2016-10-03 08:38:43.152,234.0,0.81561034917831,5,1
3366,66,False,2016-10-03 10:14:15.443,302.0,1.3368055820465,7,1
3368,65,False,2016-10-03 10:26:23.444,304.0,2.215350151062,7,2
3370,64,False,2016-10-03 17:23:53.548,317.0,1.9108071327209,7,2
3372,69,False,2016-10-04 07:46:22.936,103.0,1.333188533783,2,1
3374,66,False,2016-10-04 11:48:26.552,114.0,0.94184023141861,3,1
3376,65,False,2016-10-04 13:37:03.863,152.0,1.2858072519302,3,1
3378,64,False,2016-10-04 14:18:18.050,87.0,1.727792263031,2,2
3380,63,False,2016-10-04 16:05:59.056,96.0,1.5386284589767,2,2
3382,70,False,2016-10-05 06:23:59.854,129.0,0.58991599082947,3,1
3384,67,False,2016-10-05 09:41:43.247,95.0,1.6775171756744,2,2
3386,65,False,2016-10-05 11:21:39.541,130.0,1.2463828325272,3,1
3388,65,False,2016-10-05 12:35:44.743,150.0,1.907913684845,3,2
3390,64,False,2016-10-05 13:31:03.349,115.0,2.367621421814,3,2
3392,65,False,2016-10-05 14:46:42.342,85.0,1.8619793653488,2,2
3394,65,False,2016-10-05 16:29:13.248,96.0,1.3100405931473,2,1
3396,65,False,2016-10-05 18:07:38.544,129.0,1.1704285144806,3,1
3398,72,False,2016-10-06 08:45:10.541,157.0,1.3606770038605,3,1
3400,69,False,2016-10-06 10:38:33.948,91.0,0.98271107673645,2,1
3402,67,False,2016-10-06 10:52:40.343,80.0,1.7715567350388,2,2
3404,65,False,2016-10-06 13:17:02.241,112.0,1.3418694734573,2,1
3406,65,False,2016-10-06 13:45:46.242,73.0,2.6378035545349,2,2
3408,69,False,2016-10-07 11:43:45.949,115.0,1.4388022422791,3,1
3410,67,False,2016-10-07 13:12:28.552,88.0,1.2037035226822,2,1
3412,66,False,2016-10-07 13:20:07.548,96.0,1.5039061307907,2,2
3414,67,False,2016-10-07 15:20:19.857,109.0,2.3697915077209,2,2
3416,69,False,2016-10-08 08:00:43.051,120.0,1.5599678754807,3,2
3418,68,False,2016-10-08 10:49:51.950,65.0,2.0855031013489,1,2
3420,66,False,2016-10-08 12:54:21.853,180.0,1.1512585878372,4,1
3422,65,False,2016-10-08 13:38:28.859,112.0,0.39098671078682,2,1
3424,64,False,2016-10-08 14:04:06.351,77.0,2.5477435588837,2,2
3426,70,False,2016-10-09 09:48:50.649,257.0,0.94473367929459,6,1
3428,67,False,2016-10-09 10:11:42.252,326.0,0.94039350748062,7,1
3430,66,False,2016-10-09 10:39:50.450,62.0,0.40147572755814,1,1
3432,65,False,2016-10-09 12:08:15.553,310.0,0.82646113634109,7,1
3434,65,False,2016-10-09 12:41:46.851,143.0,0.98162591457367,3,1
3436,65,False,2016-10-09 13:08:15.856,146.0,0.73206025362015,3,1
3438,64,False,2016-10-09 14:07:50.053,135.0,1.067346572876,3,1
3440,64,False,2016-10-09 14:42:59.555,279.0,1.9755495786667,6,2
3442,73,False,2016-10-10 10:28:14.554,104.0,0.6246383190155,2,1
3444,69,False,2016-10-10 11:13:05.545,163.0,0.84888595342636,4,1
3446,67,False,2016-10-10 12:09:45.038,39.0,0.83767384290695,1,1
3448,66,False,2016-10-10 14:43:04.348,89.0,1.0054975748062,2,1
3450,69,False,2016-10-10 21:21:24.249,116.0,0.075593166053295,3,0
3452,76,False,2016-10-11 08:52:18.948,272.0,0.5765335559845,6,1
3454,73,False,2016-10-11 09:42:17.460,59.0,0.3884548842907,1,1
3456,71,False,2016-10-11 10:24:39.045,85.0,0.83875870704651,2,1
3458,68,False,2016-10-11 12:19:45.638,135.0,0.57834213972092,3,1
3460,67,False,2016-10-11 13:34:38.544,49.0,1.093026638031,1,1
3462,66,False,2016-10-11 16:40:33.144,321.0,1.0951968431473,7,1
3464,69,False,2016-10-11 22:58:56.152,141.0,0.83731186389923,3,1
3466,71,False,2016-10-12 08:43:26.941,105.0,1.4572483301163,2,1
3468,69,False,2016-10-12 09:40:43.045,127.0,1.7147713899612,3,2
3470,68,False,2016-10-12 09:49:48.836,122.0,2.0279951095581,3,2
3472,68,False,2016-10-12 11:41:25.342,72.0,1.3132957220078,2,1
3474,68,False,2016-10-12 12:25:06.641,66.0,1.5093318223953,1,2
3476,67,False,2016-10-12 13:13:59.151,54.0,2.3838973045349,1,2
3478,67,False,2016-10-12 16:37:27.153,75.0,1.3650171756744,2,1
3480,66,False,2016-10-12 16:52:48.439,116.0,1.1758536100388,3,1
3482,68,False,2016-10-13 12:09:10.638,116.0,2.5763161182404,3,2
3484,68,False,2016-10-13 14:00:21.955,85.0,2.084780216217,2,2
3486,68,False,2016-10-13 16:44:49.847,105.0,1.666305065155,2,2
3488,71,False,2016-10-14 09:55:36.646,162.0,0.83188664913177,4,1
3490,68,False,2016-10-14 10:19:35.043,82.0,1.3331888914108,2,1
3492,68,False,2016-10-14 11:37:54.847,112.0,1.11328125,2,1
3494,67,False,2016-10-14 12:40:13.749,46.0,1.7661316394806,1,2
3496,66,False,2016-10-14 13:05:11.843,103.0,1.600839138031,2,2
3498,66,False,2016-10-14 13:57:30.347,139.0,1.0908564329147,3,1
3500,66,False,2016-10-14 14:58:08.941,89.0,1.0865160226822,2,1
3502,65,False,2016-10-14 16:04:41.051,140.0,0.76316541433334,3,1
3504,71,False,2016-10-15 09:30:20.752,229.0,1.6453273296356,5,2
3506,69,False,2016-10-15 11:07:35.953,205.0,2.1430122852325,5,2
3508,68,False,2016-10-15 13:00:06.258,216.0,2.8522851467133,5,2
3510,67,False,2016-10-15 13:32:31.754,215.0,1.830873966217,5,2
3512,66,False,2016-10-16 13:09:02.556,142.0,1.8229167461395,3,2
3514,65,False,2016-10-16 14:12:24.454,161.0,1.7371960878372,4,2
3516,68,False,2016-10-17 09:42:26.045,150.0,0.50636577606201,3,1
3518,66,False,2016-10-17 12:20:50.243,195.0,1.7277919054031,4,2
3520,65,False,2016-10-17 13:28:15.040,227.0,3.0049188137054,5,2
3522,65,False,2016-10-17 16:28:59.048,224.0,2.333984375,5,2
3524,70,False,2016-10-18 09:22:19.140,223.0,0.99609380960464,5,1
3526,68,False,2016-10-18 09:33:31.842,190.0,1.221426486969,4,1
3528,67,False,2016-10-18 11:06:34.640,211.0,1.8207466602325,5,2
3530,67,False,2016-10-18 11:33:13.637,197.0,1.7701095342636,4,2
3532,66,False,2016-10-18 12:22:35.045,201.0,1.4048033952713,4,1
3534,67,False,2016-10-18 14:46:53.040,192.0,1.0376880168915,4,1
3536,66,False,2016-10-18 14:52:55.843,222.0,2.0402920246124,5,2
3538,68,False,2016-10-18 16:20:02.656,206.0,2.6106774806976,5,2
3540,73,False,2016-10-19 08:24:26.950,211.0,4.642288684845,5,3
3542,71,False,2016-10-19 09:39:18.751,218.0,3.8975694179535,5,3
3544,70,False,2016-10-19 13:15:55.647,265.0,2.2450082302094,6,2
3546,69,False,2016-10-19 14:07:17.850,307.0,2.1809890270233,7,2
3548,69,False,2016-10-19 15:49:57.351,303.0,1.7950665950775,7,2
3550,69,False,2016-10-19 19:03:44.634,289.0,0.80584502220154,6,1
3552,69,False,2016-10-20 12:13:14.640,311.0,2.2283706665039,7,2
3554,69,False,2016-10-20 15:41:35.039,316.0,2.2641785144806,7,2
3556,68,False,2016-10-20 15:47:41.438,279.0,2.3893227577209,6,2
3558,73,False,2016-10-21 07:21:47.545,334.0,1.4601417779922,7,1
3560,72,False,2016-10-21 10:45:20.356,258.0,0.57689535617828,6,1
3562,71,False,2016-10-21 11:34:08.852,179.0,0.49696180224419,4,1
3564,70,False,2016-10-21 12:02:55.543,208.0,1.7657694816589,5,2
3566,69,False,2016-10-21 18:53:13.540,227.0,2.1357786655426,5,2
3568,72,False,2016-10-22 08:40:45.547,287.0,0.83731192350388,6,1
3570,70,False,2016-10-22 09:54:14.254,129.0,0.94690382480621,3,1
3572,70,False,2016-10-22 10:19:49.541,80.0,1.1961081027985,2,1
3574,69,False,2016-10-22 13:32:55.359,66.0,1.8561917543411,1,2
3576,77,False,2016-10-23 11:22:45.854,96.0,0.71542233228683,2,1
3578,74,False,2016-10-23 12:23:25.351,71.0,0.63368046283722,2,1
3580,73,False,2016-10-23 13:08:30.857,89.0,0.53385424613953,2,1
3582,71,False,2016-10-23 13:16:20.352,111.0,0.63946759700775,2,1
3584,71,False,2016-10-23 13:46:44.254,128.0,0.89807587862015,3,1
3586,74,False,2016-10-24 07:48:23.546,106.0,0.95088237524033,2,1
3588,72,False,2016-10-24 08:04:47.557,73.0,1.1823638677597,2,1
3590,71,False,2016-10-24 12:58:48.661,57.0,0.54868346452713,1,1
3592,70,False,2016-10-24 13:15:41.653,68.0,1.3512732982635,2,1
3594,69,False,2016-10-24 13:30:54.457,79.0,0.89228856563568,2,1
3596,69,False,2016-10-24 14:12:52.146,101.0,0.9027778506279,2,1
3598,72,False,2016-10-24 22:42:23.759,57.0,0.74978286027908,1,1
3600,72,False,2016-10-25 09:06:34.651,113.0,0.44958037137985,3,1
3602,71,False,2016-10-25 09:43:56.343,279.0,0.72157126665115,6,1
3604,70,False,2016-10-25 09:53:38.851,283.0,1.2449365854263,6,1
3606,69,False,2016-10-25 10:32:33.054,167.0,0.88324666023254,4,1
3608,69,False,2016-10-25 10:55:08.954,57.0,0.77401638031006,1,1
3610,68,False,2016-10-25 11:05:59.256,262.0,1.532479763031,6,2
3612,69,False,2016-10-25 13:44:07.541,328.0,0.33818003535271,7,1
3614,69,False,2016-10-25 17:05:27.046,78.0,0.30454283952713,2,1
3616,73,False,2016-10-26 09:45:51.849,140.0,0.59823501110077,3,1
3618,68,False,2016-10-26 11:07:52.434,301.0,0.50274878740311,7,1
3620,67,False,2016-10-26 14:09:30.256,245.0,0.58159726858139,5,1
3622,67,False,2016-10-26 14:45:04.356,227.0,1.1205149888992,5,1
3624,67,False,2016-10-26 16:18:20.242,220.0,1.2380639314651,5,1
3626,71,False,2016-10-27 07:54:21.756,220.0,1.4572483301163,5,1
3628,70,False,2016-10-27 09:40:20.740,192.0,1.441695690155,4,1
3630,69,False,2016-10-27 10:05:10.143,229.0,1.3693578243256,5,1
3632,68,False,2016-10-27 10:45:31.245,220.0,2.0742909908295,5,2
3634,68,False,2016-10-27 11:04:46.344,227.0,2.1741178035736,5,2
3636,67,False,2016-10-27 17:54:16.542,180.0,0.73857051134109,4,1
3638,68,False,2016-10-28 10:25:57.036,228.0,3.6765768527985,5,3
3640,68,False,2016-10-28 12:28:39.741,235.0,2.457320690155,5,2
3642,68,False,2016-10-28 14:09:32.742,244.0,2.7633106708527,5,2
3644,67,False,2016-10-28 18:19:56.355,228.0,1.8536604642868,5,2
3646,68,False,2016-10-29 10:12:19.240,44.0,0.44234654307365,1,1
3648,67,False,2016-10-29 10:17:15.943,74.0,0.13599537312984,2,0
3650,66,False,2016-10-29 11:57:31.849,146.0,0.26620370149612,3,1
3652,64,False,2016-10-29 12:54:09.452,303.0,0.80801504850388,7,1
3654,68,False,2016-10-30 10:08:34.338,79.0,0.22063073515892,2,1
3656,68,False,2016-10-30 10:27:46.239,106.0,0.53747093677521,2,1
3658,66,False,2016-10-30 11:57:22.641,96.0,0.60908573865891,2,1
3660,65,False,2016-10-30 12:11:18.457,113.0,0.49045127630234,3,1
3662,65,False,2016-10-30 14:09:37.343,189.0,0.74869799613953,4,1
3664,73,False,2016-10-31 08:13:28.336,124.0,0.52011001110077,3,1
3666,67,False,2016-10-31 15:47:24.444,153.0,0.33817994594574,3,1
3668,66,False,2016-10-31 16:37:00.144,87.0,0.2857349216938,2,1
3670,73,False,2016-11-01 09:40:45.756,218.0,0.69661456346512,5,1
3671,73,False,2016-11-01 09:40:45.756,218.0,0.69661456346512,5,1
3674,69,False,2016-11-01 11:27:26.449,235.0,1.026113986969,5,1
3675,69,False,2016-11-01 11:27:26.449,235.0,1.026113986969,5,1
3678,68,False,2016-11-01 15:12:31.237,314.0,1.3400609493256,7,1
3679,68,False,2016-11-01 15:12:31.237,314.0,1.3400609493256,7,1
3682,68,False,2016-11-01 17:47:23.444,304.0,2.8996675014496,7,2
3683,68,False,2016-11-01 17:47:23.444,304.0,2.8996675014496,7,2
3686,73,False,2016-11-02 07:40:26.047,204.0,1.8218313455582,5,2
3688,73,False,2016-11-02 09:01:41.741,241.0,0.78522872924805,5,1
3690,71,False,2016-11-02 09:18:15.638,249.0,0.73712366819382,6,1
3692,68,False,2016-11-02 11:06:45.047,252.0,2.071759223938,6,2
3694,70,False,2016-11-02 17:06:56.055,240.0,1.3682723045349,5,1
3696,73,False,2016-11-03 09:31:14.537,229.0,0.98813658952713,5,1
3698,70,False,2016-11-03 10:45:31.049,239.0,1.4901621341705,5,1
3700,69,False,2016-11-03 13:02:02.742,230.0,2.8038191795349,5,2
3702,69,False,2016-11-03 14:56:20.750,232.0,1.9411891698837,5,2
3704,69,False,2016-11-03 15:38:37.946,216.0,1.791811466217,5,2
3706,71,False,2016-11-04 13:55:52.545,203.0,0.89445888996124,5,1
3708,71,False,2016-11-04 16:04:50.246,182.0,1.0572192668915,4,1
3710,71,False,2016-11-04 17:25:59.339,160.0,1.2760418653488,4,1
3712,73,False,2016-11-07 00:11:29.351,218.0,1.3241466283798,5,1
3714,75,False,2016-11-07 12:26:01.239,315.0,1.8663194179535,7,2
3716,75,False,2016-11-07 14:42:06.345,49.0,1.947338104248,1,2
3718,76,False,2016-11-07 17:30:55.536,193.0,0.95341438055038,4,1
3720,77,False,2016-11-08 09:57:58.244,233.0,1.9563800096512,5,2
3722,74,False,2016-11-08 13:03:27.846,225.0,1.5418835878372,5,2
3724,74,False,2016-11-08 15:08:36.138,228.0,2.218966960907,5,2
3726,81,False,2016-11-09 08:04:06.260,119.0,2.2193288803101,3,2
3728,79,False,2016-11-09 11:12:09.449,133.0,0.76967602968216,3,1
3730,78,False,2016-11-09 12:25:28.946,116.0,1.7578123807907,3,2
3732,77,False,2016-11-09 14:08:33.556,113.0,0.6344039440155,3,1
3734,77,False,2016-11-09 16:09:08.541,148.0,0.65393525362015,3,1
3736,80,False,2016-11-10 07:04:04.453,217.0,1.8569157123566,5,2
3738,76,False,2016-11-10 07:37:54.154,221.0,2.333261013031,5,2
3740,76,False,2016-11-10 10:59:25.554,230.0,0.75846362113953,5,1
3742,74,False,2016-11-10 15:08:41.940,237.0,1.0507088899612,5,1
3744,75,False,2016-11-10 17:54:41.243,161.0,0.57942706346512,4,1
3746,72,False,2016-11-10 18:01:59.041,134.0,0.57291662693024,3,1
3748,74,False,2016-11-10 18:56:06.058,214.0,1.588180065155,5,2
3750,79,False,2016-11-11 08:57:54.341,197.0,2.7571616172791,4,2
3752,76,False,2016-11-11 13:47:18.956,293.0,2.8258819580078,7,2
